# Область, мм = (10.000,82.000,0.000)
# Шаг, мм = (0.800,1.000,0.001)
# Передача, шагов/мм = (100,100,100)
# Чувствительность, мкВ/мТл = 111.600

3.360	115.130	0.000	1.110
4.160	115.130	0.000	1.958
4.960	115.130	0.000	1.088
5.760	115.130	0.000	0.061
6.560	115.130	0.000	-0.555
7.360	115.130	0.000	-0.468
8.160	115.130	0.000	-0.321
8.960	115.130	0.000	-0.219
-1.440	116.130	0.000	-0.147
-0.640	116.130	0.000	-0.192
0.160	116.130	0.000	-0.255
0.960	116.130	0.000	-0.364
1.760	116.130	0.000	-0.488
2.560	116.130	0.000	-0.175
3.360	116.130	0.000	0.972
4.160	116.130	0.000	1.842
4.960	116.130	0.000	0.716
5.760	116.130	0.000	-0.183
6.560	116.130	0.000	-0.533
7.360	116.130	0.000	-0.450
8.160	116.130	0.000	-0.305
8.960	116.130	0.000	-0.221
-1.440	117.130	0.000	-0.144
-0.640	117.130	0.000	-0.179
0.160	117.130	0.000	-0.255
0.960	117.130	0.000	-0.358
1.760	117.130	0.000	-0.476
2.560	117.130	0.000	-0.147
3.360	117.130	0.000	1.180
4.160	117.130	0.000	2.397
4.960	117.130	0.000	1.386
5.760	117.130	0.000	-0.051
6.560	117.130	0.000	-0.536
7.360	117.130	0.000	-0.444
8.160	117.130	0.000	-0.303
8.960	117.130	0.000	-0.209
-1.440	118.130	0.000	-0.138
-0.640	118.130	0.000	-0.179
0.160	118.130	0.000	-0.246
0.960	118.130	0.000	-0.347
1.760	118.130	0.000	-0.473
2.560	118.130	0.000	-0.166
3.360	118.130	0.000	1.111
4.160	118.130	0.000	2.535
4.960	118.130	0.000	2.205
5.760	118.130	0.000	0.650
6.560	118.130	0.000	-0.445
7.360	118.130	0.000	-0.438
8.160	118.130	0.000	-0.301
8.960	118.130	0.000	-0.208
-1.440	119.130	0.000	-0.137
-0.640	119.130	0.000	-0.173
0.160	119.130	0.000	-0.232
0.960	119.130	0.000	-0.332
1.760	119.130	0.000	-0.461
2.560	119.130	0.000	-0.351
3.360	119.130	0.000	0.474
4.160	119.130	0.000	1.784
4.960	119.130	0.000	1.364
5.760	119.130	0.000	0.397
6.560	119.130	0.000	-0.460
7.360	119.130	0.000	-0.438
8.160	119.130	0.000	-0.294
8.960	119.130	0.000	-0.206
-1.440	120.130	0.000	-0.124
-0.640	120.130	0.000	-0.164
0.160	120.130	0.000	-0.230
0.960	120.130	0.000	-0.329
1.760	120.130	0.000	-0.436
2.560	120.130	0.000	-0.144
3.360	120.130	0.000	0.995
4.160	120.130	0.000	1.853
